deliveryDate,deliveryHour,deliveryInterval,settlementPoint,settlementPointType,settlementPointPrice,DSTFlag
2026-01-03,18,2,JUNO_ALL,RN,50.53,False
2026-01-03,18,3,JUNO_ALL,RN,57.08,False
2026-01-03,18,4,JUNO_ALL,RN,57.12,False
2026-01-03,19,1,JUNO_ALL,RN,54.61,False
2026-01-03,19,2,JUNO_ALL,RN,45.97,False
2026-01-03,19,3,JUNO_ALL,RN,43.78,False
2026-01-03,19,4,JUNO_ALL,RN,45.1,False
2026-01-03,20,1,JUNO_ALL,RN,57.19,False
2026-01-03,20,2,JUNO_ALL,RN,68.25,False
2026-01-03,20,3,JUNO_ALL,RN,75.32,False
2026-01-03,20,4,JUNO_ALL,RN,85.38,False
2026-01-03,21,1,JUNO_ALL,RN,113.41,False
2026-01-03,21,2,JUNO_ALL,RN,78.88,False
2026-01-03,21,3,JUNO_ALL,RN,61.56,False
2026-01-03,21,4,JUNO_ALL,RN,57.65,False
2026-01-03,22,1,JUNO_ALL,RN,50.93,False
2026-01-03,22,2,JUNO_ALL,RN,41.4,False
2026-01-03,22,3,JUNO_ALL,RN,37.0,False
2026-01-03,22,4,JUNO_ALL,RN,33.93,False
2026-01-03,23,1,JUNO_ALL,RN,29.58,False
2026-01-03,23,2,JUNO_ALL,RN,26.15,False
2026-01-03,23,3,JUNO_ALL,RN,25.23,False
2026-01-03,23,4,JUNO_ALL,RN,24.4,False
2026-01-03,24,1,JUNO_ALL,RN,21.37,False
2026-01-03,24,2,JUNO_ALL,RN,19.97,False
2026-01-03,24,3,JUNO_ALL,RN,18.55,False
2026-01-03,24,4,JUNO_ALL,RN,19.67,False
2026-01-02,1,1,JUNO_ALL,RN,2.43,False
2026-01-02,1,2,JUNO_ALL,RN,3.02,False
2026-01-02,1,3,JUNO_ALL,RN,3.05,False
2026-01-02,1,4,JUNO_ALL,RN,2.41,False
2026-01-02,2,1,JUNO_ALL,RN,2.82,False
2026-01-02,2,2,JUNO_ALL,RN,1.97,False
2026-01-02,2,3,JUNO_ALL,RN,2.28,False
2026-01-02,2,4,JUNO_ALL,RN,1.94,False
2026-01-02,3,1,JUNO_ALL,RN,2.43,False
2026-01-02,3,2,JUNO_ALL,RN,2.09,False
2026-01-02,3,3,JUNO_ALL,RN,2.08,False
2026-01-02,3,4,JUNO_ALL,RN,1.74,False
2026-01-02,4,1,JUNO_ALL,RN,1.39,False
2026-01-02,4,2,JUNO_ALL,RN,1.21,False
2026-01-02,4,3,JUNO_ALL,RN,1.34,False
2026-01-02,4,4,JUNO_ALL,RN,1.3,False
2026-01-02,5,1,JUNO_ALL,RN,1.88,False
2026-01-02,5,2,JUNO_ALL,RN,2.24,False
2026-01-02,5,3,JUNO_ALL,RN,2.44,False
2026-01-02,5,4,JUNO_ALL,RN,2.63,False
2026-01-02,6,1,JUNO_ALL,RN,2.85,False
2026-01-02,6,2,JUNO_ALL,RN,3.3,False
2026-01-02,6,3,JUNO_ALL,RN,3.45,False
2026-01-02,6,4,JUNO_ALL,RN,3.72,False
2026-01-02,7,1,JUNO_ALL,RN,5.42,False
2026-01-02,7,2,JUNO_ALL,RN,7.29,False
2026-01-02,7,3,JUNO_ALL,RN,8.29,False
2026-01-02,7,4,JUNO_ALL,RN,8.5,False
2026-01-02,8,1,JUNO_ALL,RN,7.65,False
2026-01-02,8,2,JUNO_ALL,RN,7.29,False
2026-01-02,8,3,JUNO_ALL,RN,6.01,False
2026-01-02,8,4,JUNO_ALL,RN,5.3,False
2026-01-02,9,1,JUNO_ALL,RN,4.13,False
2026-01-02,9,2,JUNO_ALL,RN,0.09,False
2026-01-02,9,3,JUNO_ALL,RN,-1.26,False
2026-01-02,9,4,JUNO_ALL,RN,-2.11,False
2026-01-02,10,1,JUNO_ALL,RN,-3.01,False
2026-01-02,10,2,JUNO_ALL,RN,-2.71,False
2026-01-02,10,3,JUNO_ALL,RN,-2.37,False
2026-01-02,10,4,JUNO_ALL,RN,-2.0,False
2026-01-02,11,1,JUNO_ALL,RN,-2.0,False
2026-01-02,11,2,JUNO_ALL,RN,-2.0,False
2026-01-02,11,3,JUNO_ALL,RN,-2.0,False
2026-01-02,11,4,JUNO_ALL,RN,-2.24,False
2026-01-02,12,1,JUNO_ALL,RN,-2.1,False
2026-01-02,12,2,JUNO_ALL,RN,-2.0,False
2026-01-02,12,3,JUNO_ALL,RN,-2.0,False
2026-01-02,12,4,JUNO_ALL,RN,-1.99,False
2026-01-02,13,1,JUNO_ALL,RN,-1.9,False
2026-01-02,13,2,JUNO_ALL,RN,-1.51,False
2026-01-02,13,3,JUNO_ALL,RN,-0.8,False
2026-01-02,13,4,JUNO_ALL,RN,-0.53,False
2026-01-02,14,1,JUNO_ALL,RN,-0.72,False
2026-01-02,14,2,JUNO_ALL,RN,-0.44,False
2026-01-02,14,3,JUNO_ALL,RN,-0.77,False
2026-01-02,14,4,JUNO_ALL,RN,-0.84,False
2026-01-02,15,1,JUNO_ALL,RN,-1.16,False
2026-01-02,15,2,JUNO_ALL,RN,-1.7,False
2026-01-02,15,3,JUNO_ALL,RN,-1.8,False
2026-01-02,15,4,JUNO_ALL,RN,-1.24,False
2026-01-02,16,1,JUNO_ALL,RN,-1.49,False
2026-01-02,16,2,JUNO_ALL,RN,-1.93,False
2026-01-02,16,3,JUNO_ALL,RN,-1.93,False
2026-01-02,16,4,JUNO_ALL,RN,-1.88,False
2026-01-02,17,1,JUNO_ALL,RN,-0.39,False
2026-01-02,17,2,JUNO_ALL,RN,4.12,False
2026-01-02,17,3,JUNO_ALL,RN,10.46,False
2026-01-02,17,4,JUNO_ALL,RN,23.11,False
2026-01-02,18,1,JUNO_ALL,RN,22.15,False
2026-01-02,18,2,JUNO_ALL,RN,23.96,False
2026-01-02,18,3,JUNO_ALL,RN,23.89,False
2026-01-02,18,4,JUNO_ALL,RN,23.13,False
2026-01-02,19,1,JUNO_ALL,RN,22.68,False
2026-01-02,19,2,JUNO_ALL,RN,21.85,False
2026-01-02,19,3,JUNO_ALL,RN,21.3,False
2026-01-02,19,4,JUNO_ALL,RN,20.27,False
2026-01-02,20,1,JUNO_ALL,RN,20.49,False
2026-01-02,20,2,JUNO_ALL,RN,17.78,False
2026-01-02,20,3,JUNO_ALL,RN,17.0,False
2026-01-02,20,4,JUNO_ALL,RN,16.7,False
2026-01-02,21,1,JUNO_ALL,RN,16.51,False
2026-01-02,21,2,JUNO_ALL,RN,16.13,False
2026-01-02,21,3,JUNO_ALL,RN,16.16,False
2026-01-02,21,4,JUNO_ALL,RN,16.19,False
2026-01-02,22,1,JUNO_ALL,RN,16.48,False
2026-01-02,22,2,JUNO_ALL,RN,16.44,False
2026-01-02,22,3,JUNO_ALL,RN,15.9,False
2026-01-02,22,4,JUNO_ALL,RN,15.58,False
2026-01-02,23,1,JUNO_ALL,RN,15.84,False
2026-01-02,23,2,JUNO_ALL,RN,16.54,False
2026-01-02,23,3,JUNO_ALL,RN,17.41,False
2026-01-02,23,4,JUNO_ALL,RN,15.37,False
2026-01-02,24,1,JUNO_ALL,RN,14.99,False
2026-01-02,24,2,JUNO_ALL,RN,14.73,False
2026-01-02,24,3,JUNO_ALL,RN,14.11,False
2026-01-02,24,4,JUNO_ALL,RN,14.91,False
2026-01-01,1,1,JUNO_ALL,RN,18.33,False
2026-01-01,1,2,JUNO_ALL,RN,18.99,False
2026-01-01,1,3,JUNO_ALL,RN,21.29,False
2026-01-01,1,4,JUNO_ALL,RN,20.86,False
2026-01-01,2,1,JUNO_ALL,RN,21.4,False
2026-01-01,2,2,JUNO_ALL,RN,21.93,False
2026-01-01,2,3,JUNO_ALL,RN,22.45,False
2026-01-01,2,4,JUNO_ALL,RN,22.26,False
2026-01-01,3,1,JUNO_ALL,RN,22.02,False
2026-01-01,3,2,JUNO_ALL,RN,24.28,False
2026-01-01,3,3,JUNO_ALL,RN,23.45,False
2026-01-01,3,4,JUNO_ALL,RN,23.59,False
2026-01-01,4,1,JUNO_ALL,RN,23.95,False
2026-01-01,4,2,JUNO_ALL,RN,24.17,False
2026-01-01,4,3,JUNO_ALL,RN,24.33,False
2026-01-01,4,4,JUNO_ALL,RN,27.83,False
2026-01-01,5,1,JUNO_ALL,RN,22.97,False
2026-01-01,5,2,JUNO_ALL,RN,24.04,False
2026-01-01,5,3,JUNO_ALL,RN,25.93,False
2026-01-01,5,4,JUNO_ALL,RN,30.6,False
2026-01-01,6,1,JUNO_ALL,RN,24.88,False
2026-01-01,6,2,JUNO_ALL,RN,25.07,False
2026-01-01,6,3,JUNO_ALL,RN,27.21,False
2026-01-01,6,4,JUNO_ALL,RN,27.87,False
2026-01-01,7,1,JUNO_ALL,RN,24.56,False
2026-01-01,7,2,JUNO_ALL,RN,24.86,False
2026-01-01,7,3,JUNO_ALL,RN,24.9,False
2026-01-01,7,4,JUNO_ALL,RN,25.55,False
2026-01-01,8,1,JUNO_ALL,RN,25.17,False
2026-01-01,8,2,JUNO_ALL,RN,25.4,False
2026-01-01,8,3,JUNO_ALL,RN,24.52,False
2026-01-01,8,4,JUNO_ALL,RN,21.58,False
2026-01-01,9,1,JUNO_ALL,RN,21.33,False
2026-01-01,9,2,JUNO_ALL,RN,17.67,False
2026-01-01,9,3,JUNO_ALL,RN,17.53,False
2026-01-01,9,4,JUNO_ALL,RN,15.84,False
2026-01-01,10,1,JUNO_ALL,RN,14.66,False
2026-01-01,10,2,JUNO_ALL,RN,14.74,False
2026-01-01,10,3,JUNO_ALL,RN,15.44,False
2026-01-01,10,4,JUNO_ALL,RN,17.4,False
2026-01-01,11,1,JUNO_ALL,RN,17.83,False
2026-01-01,11,2,JUNO_ALL,RN,17.88,False
2026-01-01,11,3,JUNO_ALL,RN,17.65,False
2026-01-01,11,4,JUNO_ALL,RN,21.78,False
2026-01-01,12,1,JUNO_ALL,RN,18.61,False
2026-01-01,12,2,JUNO_ALL,RN,17.64,False
2026-01-01,12,3,JUNO_ALL,RN,18.17,False
2026-01-01,12,4,JUNO_ALL,RN,17.69,False
2026-01-01,13,1,JUNO_ALL,RN,17.06,False
2026-01-01,13,2,JUNO_ALL,RN,15.78,False
2026-01-01,13,3,JUNO_ALL,RN,15.54,False
2026-01-01,13,4,JUNO_ALL,RN,15.26,False
2026-01-01,14,1,JUNO_ALL,RN,14.55,False
2026-01-01,14,2,JUNO_ALL,RN,13.13,False
2026-01-01,14,3,JUNO_ALL,RN,13.26,False
2026-01-01,14,4,JUNO_ALL,RN,13.34,False
2026-01-01,15,1,JUNO_ALL,RN,15.32,False
2026-01-01,15,2,JUNO_ALL,RN,15.06,False
2026-01-01,15,3,JUNO_ALL,RN,14.7,False
2026-01-01,15,4,JUNO_ALL,RN,14.59,False
2026-01-01,16,1,JUNO_ALL,RN,14.34,False
2026-01-01,16,2,JUNO_ALL,RN,14.52,False
2026-01-01,16,3,JUNO_ALL,RN,15.58,False
2026-01-01,16,4,JUNO_ALL,RN,15.63,False
2026-01-01,17,1,JUNO_ALL,RN,15.97,False
2026-01-01,17,2,JUNO_ALL,RN,16.87,False
2026-01-01,17,3,JUNO_ALL,RN,20.68,False
2026-01-01,17,4,JUNO_ALL,RN,21.66,False
2026-01-01,18,1,JUNO_ALL,RN,20.45,False
2026-01-01,18,2,JUNO_ALL,RN,22.16,False
2026-01-01,18,3,JUNO_ALL,RN,23.38,False
2026-01-01,18,4,JUNO_ALL,RN,22.33,False
2026-01-01,19,1,JUNO_ALL,RN,21.06,False
2026-01-01,19,2,JUNO_ALL,RN,20.7,False
2026-01-01,19,3,JUNO_ALL,RN,20.04,False
2026-01-01,19,4,JUNO_ALL,RN,18.82,False
2026-01-01,20,1,JUNO_ALL,RN,18.79,False
2026-01-01,20,2,JUNO_ALL,RN,18.93,False
2026-01-01,20,3,JUNO_ALL,RN,18.56,False
2026-01-01,20,4,JUNO_ALL,RN,17.22,False
2026-01-01,21,1,JUNO_ALL,RN,18.14,False
2026-01-01,21,2,JUNO_ALL,RN,16.04,False
2026-01-01,21,3,JUNO_ALL,RN,12.82,False
2026-01-01,21,4,JUNO_ALL,RN,12.15,False
2026-01-01,22,1,JUNO_ALL,RN,10.94,False
2026-01-01,22,2,JUNO_ALL,RN,8.55,False
2026-01-01,22,3,JUNO_ALL,RN,7.3,False
2026-01-01,22,4,JUNO_ALL,RN,6.5,False
2026-01-01,23,1,JUNO_ALL,RN,5.52,False
2026-01-01,23,2,JUNO_ALL,RN,5.75,False
2026-01-01,23,3,JUNO_ALL,RN,5.58,False
2026-01-01,23,4,JUNO_ALL,RN,5.41,False
2026-01-01,24,1,JUNO_ALL,RN,4.22,False
2026-01-01,24,2,JUNO_ALL,RN,3.6,False
2026-01-01,24,3,JUNO_ALL,RN,2.51,False
2026-01-01,24,4,JUNO_ALL,RN,2.43,False
2026-01-03,1,1,CPSES_UNIT1,RN,16.88,False
2026-01-03,1,2,CPSES_UNIT1,RN,16.17,False
2026-01-03,1,3,CPSES_UNIT1,RN,16.43,False
2026-01-03,1,4,CPSES_UNIT1,RN,16.1,False
2026-01-03,2,1,CPSES_UNIT1,RN,15.41,False
2026-01-03,2,2,CPSES_UNIT1,RN,15.01,False
2026-01-03,2,3,CPSES_UNIT1,RN,15.24,False
2026-01-03,2,4,CPSES_UNIT1,RN,15.25,False
2026-01-03,3,1,CPSES_UNIT1,RN,15.73,False
2026-01-03,3,2,CPSES_UNIT1,RN,15.68,False
2026-01-03,3,3,CPSES_UNIT1,RN,16.43,False
2026-01-03,3,4,CPSES_UNIT1,RN,16.1,False
2026-01-03,4,1,CPSES_UNIT1,RN,15.75,False
2026-01-03,4,2,CPSES_UNIT1,RN,14.51,False
2026-01-03,4,3,CPSES_UNIT1,RN,13.8,False
2026-01-03,4,4,CPSES_UNIT1,RN,13.81,False
2026-01-03,5,1,CPSES_UNIT1,RN,13.78,False
2026-01-03,5,2,CPSES_UNIT1,RN,13.92,False
2026-01-03,5,3,CPSES_UNIT1,RN,14.0,False
2026-01-03,5,4,CPSES_UNIT1,RN,14.18,False
2026-01-03,6,1,CPSES_UNIT1,RN,15.32,False
2026-01-03,6,2,CPSES_UNIT1,RN,15.74,False
2026-01-03,6,3,CPSES_UNIT1,RN,15.89,False
2026-01-03,6,4,CPSES_UNIT1,RN,16.38,False
2026-01-03,7,1,CPSES_UNIT1,RN,17.52,False
2026-01-03,7,2,CPSES_UNIT1,RN,18.01,False
2026-01-03,7,3,CPSES_UNIT1,RN,19.32,False
2026-01-03,7,4,CPSES_UNIT1,RN,18.96,False
2026-01-03,8,1,CPSES_UNIT1,RN,17.81,False
2026-01-03,8,2,CPSES_UNIT1,RN,18.92,False
2026-01-03,8,3,CPSES_UNIT1,RN,17.82,False
2026-01-03,8,4,CPSES_UNIT1,RN,17.14,False
2026-01-03,9,1,CPSES_UNIT1,RN,16.28,False
2026-01-03,9,2,CPSES_UNIT1,RN,14.21,False
2026-01-03,9,3,CPSES_UNIT1,RN,12.95,False
2026-01-03,9,4,CPSES_UNIT1,RN,10.94,False
2026-01-03,10,1,CPSES_UNIT1,RN,11.72,False
2026-01-03,10,2,CPSES_UNIT1,RN,16.25,False
2026-01-03,10,3,CPSES_UNIT1,RN,19.62,False
2026-01-03,10,4,CPSES_UNIT1,RN,21.74,False
2026-01-03,11,1,CPSES_UNIT1,RN,23.96,False
2026-01-03,11,2,CPSES_UNIT1,RN,24.81,False
2026-01-03,11,3,CPSES_UNIT1,RN,25.62,False
2026-01-03,11,4,CPSES_UNIT1,RN,28.83,False
2026-01-03,12,1,CPSES_UNIT1,RN,31.98,False
2026-01-03,12,2,CPSES_UNIT1,RN,30.58,False
2026-01-03,12,3,CPSES_UNIT1,RN,24.67,False
2026-01-03,12,4,CPSES_UNIT1,RN,21.01,False
2026-01-03,13,1,CPSES_UNIT1,RN,17.97,False
2026-01-03,13,2,CPSES_UNIT1,RN,13.72,False
2026-01-03,13,3,CPSES_UNIT1,RN,13.4,False
2026-01-03,13,4,CPSES_UNIT1,RN,14.0,False
2026-01-03,14,1,CPSES_UNIT1,RN,14.19,False
2026-01-03,14,2,CPSES_UNIT1,RN,14.16,False
2026-01-03,14,3,CPSES_UNIT1,RN,13.91,False
2026-01-03,14,4,CPSES_UNIT1,RN,13.59,False
2026-01-03,15,1,CPSES_UNIT1,RN,12.12,False
2026-01-03,15,2,CPSES_UNIT1,RN,11.15,False
2026-01-03,15,3,CPSES_UNIT1,RN,11.15,False
2026-01-03,15,4,CPSES_UNIT1,RN,10.31,False
2026-01-03,16,1,CPSES_UNIT1,RN,6.81,False
2026-01-03,16,2,CPSES_UNIT1,RN,0.23,False
2026-01-03,16,3,CPSES_UNIT1,RN,1.02,False
2026-01-03,16,4,CPSES_UNIT1,RN,0.0,False
2026-01-03,17,1,CPSES_UNIT1,RN,11.69,False
2026-01-03,17,2,CPSES_UNIT1,RN,20.05,False
2026-01-03,17,3,CPSES_UNIT1,RN,28.85,False
2026-01-03,17,4,CPSES_UNIT1,RN,41.45,False
2026-01-03,18,1,CPSES_UNIT1,RN,42.52,False
2026-01-03,18,2,CPSES_UNIT1,RN,45.0,False
2026-01-03,18,3,CPSES_UNIT1,RN,48.03,False
2026-01-03,18,4,CPSES_UNIT1,RN,47.08,False
2026-01-03,19,1,CPSES_UNIT1,RN,44.61,False
2026-01-03,19,2,CPSES_UNIT1,RN,39.07,False
2026-01-03,19,3,CPSES_UNIT1,RN,37.74,False
2026-01-03,19,4,CPSES_UNIT1,RN,38.16,False
2026-01-03,20,1,CPSES_UNIT1,RN,45.95,False
2026-01-03,20,2,CPSES_UNIT1,RN,54.51,False
2026-01-03,20,3,CPSES_UNIT1,RN,57.95,False
2026-01-03,20,4,CPSES_UNIT1,RN,59.07,False
2026-01-03,21,1,CPSES_UNIT1,RN,81.96,False
2026-01-03,21,2,CPSES_UNIT1,RN,60.91,False
2026-01-03,21,3,CPSES_UNIT1,RN,49.15,False
2026-01-03,21,4,CPSES_UNIT1,RN,45.93,False
2026-01-03,22,1,CPSES_UNIT1,RN,40.49,False
2026-01-03,22,2,CPSES_UNIT1,RN,33.76,False
2026-01-03,22,3,CPSES_UNIT1,RN,31.42,False
2026-01-03,22,4,CPSES_UNIT1,RN,29.76,False
2026-01-03,23,1,CPSES_UNIT1,RN,26.83,False
2026-01-03,23,2,CPSES_UNIT1,RN,24.19,False
2026-01-03,23,3,CPSES_UNIT1,RN,23.51,False
2026-01-03,23,4,CPSES_UNIT1,RN,23.31,False
2026-01-03,24,1,CPSES_UNIT1,RN,20.83,False
2026-01-03,24,2,CPSES_UNIT1,RN,19.89,False
2026-01-03,24,3,CPSES_UNIT1,RN,18.44,False
2026-01-03,24,4,CPSES_UNIT1,RN,19.54,False
2026-01-02,1,1,CPSES_UNIT1,RN,6.91,False
2026-01-02,1,2,CPSES_UNIT1,RN,7.26,False
2026-01-02,1,3,CPSES_UNIT1,RN,7.6,False
2026-01-02,1,4,CPSES_UNIT1,RN,7.16,False
2026-01-02,2,1,CPSES_UNIT1,RN,7.12,False
2026-01-02,2,2,CPSES_UNIT1,RN,6.34,False
2026-01-02,2,3,CPSES_UNIT1,RN,6.39,False
2026-01-02,2,4,CPSES_UNIT1,RN,6.36,False
2026-01-02,3,1,CPSES_UNIT1,RN,6.39,False
2026-01-02,3,2,CPSES_UNIT1,RN,6.65,False
2026-01-02,3,3,CPSES_UNIT1,RN,6.26,False
2026-01-02,3,4,CPSES_UNIT1,RN,5.92,False
2026-01-02,4,1,CPSES_UNIT1,RN,5.13,False
2026-01-02,4,2,CPSES_UNIT1,RN,4.76,False
2026-01-02,4,3,CPSES_UNIT1,RN,4.5,False
2026-01-02,4,4,CPSES_UNIT1,RN,4.46,False
2026-01-02,5,1,CPSES_UNIT1,RN,5.32,False
2026-01-02,5,2,CPSES_UNIT1,RN,5.8,False
2026-01-02,5,3,CPSES_UNIT1,RN,6.01,False
2026-01-02,5,4,CPSES_UNIT1,RN,6.24,False
2026-01-02,6,1,CPSES_UNIT1,RN,6.69,False
2026-01-02,6,2,CPSES_UNIT1,RN,7.74,False
2026-01-02,6,3,CPSES_UNIT1,RN,8.49,False
2026-01-02,6,4,CPSES_UNIT1,RN,9.08,False
2026-01-02,7,1,CPSES_UNIT1,RN,10.28,False
2026-01-02,7,2,CPSES_UNIT1,RN,11.33,False
2026-01-02,7,3,CPSES_UNIT1,RN,11.88,False
2026-01-02,7,4,CPSES_UNIT1,RN,11.86,False
2026-01-02,8,1,CPSES_UNIT1,RN,11.68,False
2026-01-02,8,2,CPSES_UNIT1,RN,11.92,False
2026-01-02,8,3,CPSES_UNIT1,RN,10.59,False
2026-01-02,8,4,CPSES_UNIT1,RN,9.44,False
2026-01-02,9,1,CPSES_UNIT1,RN,7.85,False
2026-01-02,9,2,CPSES_UNIT1,RN,0.88,False
2026-01-02,9,3,CPSES_UNIT1,RN,-1.17,False
2026-01-02,9,4,CPSES_UNIT1,RN,-2.11,False
2026-01-02,10,1,CPSES_UNIT1,RN,-3.01,False
2026-01-02,10,2,CPSES_UNIT1,RN,-2.71,False
2026-01-02,10,3,CPSES_UNIT1,RN,-2.37,False
2026-01-02,10,4,CPSES_UNIT1,RN,-2.0,False
2026-01-02,11,1,CPSES_UNIT1,RN,-2.0,False
2026-01-02,11,2,CPSES_UNIT1,RN,-2.0,False
2026-01-02,11,3,CPSES_UNIT1,RN,-2.0,False
2026-01-02,11,4,CPSES_UNIT1,RN,-2.24,False
2026-01-02,12,1,CPSES_UNIT1,RN,-2.1,False
2026-01-02,12,2,CPSES_UNIT1,RN,-2.0,False
2026-01-02,12,3,CPSES_UNIT1,RN,-2.0,False
2026-01-02,12,4,CPSES_UNIT1,RN,-1.99,False
2026-01-02,13,1,CPSES_UNIT1,RN,-1.9,False
2026-01-02,13,2,CPSES_UNIT1,RN,-1.51,False
2026-01-02,13,3,CPSES_UNIT1,RN,-0.8,False
2026-01-02,13,4,CPSES_UNIT1,RN,-0.53,False
2026-01-02,14,1,CPSES_UNIT1,RN,-0.71,False
2026-01-02,14,2,CPSES_UNIT1,RN,-0.35,False
2026-01-02,14,3,CPSES_UNIT1,RN,-0.57,False
2026-01-02,14,4,CPSES_UNIT1,RN,-0.56,False
2026-01-02,15,1,CPSES_UNIT1,RN,-0.89,False
2026-01-02,15,2,CPSES_UNIT1,RN,-1.5,False
2026-01-02,15,3,CPSES_UNIT1,RN,-1.62,False
2026-01-02,15,4,CPSES_UNIT1,RN,-0.95,False
2026-01-02,16,1,CPSES_UNIT1,RN,-1.27,False
2026-01-02,16,2,CPSES_UNIT1,RN,-1.79,False
2026-01-02,16,3,CPSES_UNIT1,RN,-1.77,False
2026-01-02,16,4,CPSES_UNIT1,RN,-1.66,False
2026-01-02,17,1,CPSES_UNIT1,RN,0.23,False
2026-01-02,17,2,CPSES_UNIT1,RN,7.55,False
2026-01-02,17,3,CPSES_UNIT1,RN,15.02,False
2026-01-02,17,4,CPSES_UNIT1,RN,24.93,False
2026-01-02,18,1,CPSES_UNIT1,RN,22.83,False
2026-01-02,18,2,CPSES_UNIT1,RN,23.96,False
2026-01-02,18,3,CPSES_UNIT1,RN,23.89,False
2026-01-02,18,4,CPSES_UNIT1,RN,23.13,False
2026-01-02,19,1,CPSES_UNIT1,RN,22.68,False
2026-01-02,19,2,CPSES_UNIT1,RN,21.85,False
2026-01-02,19,3,CPSES_UNIT1,RN,21.3,False
2026-01-02,19,4,CPSES_UNIT1,RN,20.27,False
2026-01-02,20,1,CPSES_UNIT1,RN,20.49,False
2026-01-02,20,2,CPSES_UNIT1,RN,17.78,False
2026-01-02,20,3,CPSES_UNIT1,RN,17.0,False
2026-01-02,20,4,CPSES_UNIT1,RN,16.7,False
2026-01-02,21,1,CPSES_UNIT1,RN,16.51,False
2026-01-02,21,2,CPSES_UNIT1,RN,16.13,False
2026-01-02,21,3,CPSES_UNIT1,RN,16.16,False
2026-01-02,21,4,CPSES_UNIT1,RN,16.19,False
2026-01-02,22,1,CPSES_UNIT1,RN,16.19,False
2026-01-02,22,2,CPSES_UNIT1,RN,16.06,False
2026-01-02,22,3,CPSES_UNIT1,RN,15.86,False
2026-01-02,22,4,CPSES_UNIT1,RN,15.54,False
2026-01-02,23,1,CPSES_UNIT1,RN,15.8,False
2026-01-02,23,2,CPSES_UNIT1,RN,16.48,False
2026-01-02,23,3,CPSES_UNIT1,RN,16.14,False
2026-01-02,23,4,CPSES_UNIT1,RN,15.27,False
2026-01-02,24,1,CPSES_UNIT1,RN,14.91,False
2026-01-02,24,2,CPSES_UNIT1,RN,14.65,False
2026-01-02,24,3,CPSES_UNIT1,RN,14.01,False
2026-01-02,24,4,CPSES_UNIT1,RN,14.53,False
2026-01-01,1,1,CPSES_UNIT1,RN,17.98,False
2026-01-01,1,2,CPSES_UNIT1,RN,17.65,False
2026-01-01,1,3,CPSES_UNIT1,RN,17.82,False
2026-01-01,1,4,CPSES_UNIT1,RN,18.07,False
2026-01-01,2,1,CPSES_UNIT1,RN,18.64,False
2026-01-01,2,2,CPSES_UNIT1,RN,19.57,False
2026-01-01,2,3,CPSES_UNIT1,RN,19.62,False
2026-01-01,2,4,CPSES_UNIT1,RN,19.95,False
2026-01-01,3,1,CPSES_UNIT1,RN,20.04,False
2026-01-01,3,2,CPSES_UNIT1,RN,20.53,False
2026-01-01,3,3,CPSES_UNIT1,RN,20.76,False
2026-01-01,3,4,CPSES_UNIT1,RN,21.43,False
2026-01-01,4,1,CPSES_UNIT1,RN,21.53,False
2026-01-01,4,2,CPSES_UNIT1,RN,21.66,False
2026-01-01,4,3,CPSES_UNIT1,RN,21.99,False
2026-01-01,4,4,CPSES_UNIT1,RN,22.55,False
2026-01-01,5,1,CPSES_UNIT1,RN,22.24,False
2026-01-01,5,2,CPSES_UNIT1,RN,22.31,False
2026-01-01,5,3,CPSES_UNIT1,RN,23.06,False
2026-01-01,5,4,CPSES_UNIT1,RN,23.54,False
2026-01-01,6,1,CPSES_UNIT1,RN,22.66,False
2026-01-01,6,2,CPSES_UNIT1,RN,23.11,False
2026-01-01,6,3,CPSES_UNIT1,RN,23.88,False
2026-01-01,6,4,CPSES_UNIT1,RN,24.64,False
2026-01-01,7,1,CPSES_UNIT1,RN,23.02,False
2026-01-01,7,2,CPSES_UNIT1,RN,23.51,False
2026-01-01,7,3,CPSES_UNIT1,RN,23.41,False
2026-01-01,7,4,CPSES_UNIT1,RN,24.0,False
2026-01-01,8,1,CPSES_UNIT1,RN,23.87,False
2026-01-01,8,2,CPSES_UNIT1,RN,24.28,False
2026-01-01,8,3,CPSES_UNIT1,RN,23.6,False
2026-01-01,8,4,CPSES_UNIT1,RN,21.54,False
2026-01-01,9,1,CPSES_UNIT1,RN,21.32,False
2026-01-01,9,2,CPSES_UNIT1,RN,17.67,False
2026-01-01,9,3,CPSES_UNIT1,RN,17.33,False
2026-01-01,9,4,CPSES_UNIT1,RN,14.99,False
2026-01-01,10,1,CPSES_UNIT1,RN,14.48,False
2026-01-01,10,2,CPSES_UNIT1,RN,14.25,False
2026-01-01,10,3,CPSES_UNIT1,RN,16.48,False
2026-01-01,10,4,CPSES_UNIT1,RN,21.6,False
2026-01-01,11,1,CPSES_UNIT1,RN,22.97,False
2026-01-01,11,2,CPSES_UNIT1,RN,23.36,False
2026-01-01,11,3,CPSES_UNIT1,RN,23.17,False
2026-01-01,11,4,CPSES_UNIT1,RN,34.59,False
2026-01-01,12,1,CPSES_UNIT1,RN,27.39,False
2026-01-01,12,2,CPSES_UNIT1,RN,24.11,False
2026-01-01,12,3,CPSES_UNIT1,RN,27.25,False
2026-01-01,12,4,CPSES_UNIT1,RN,26.27,False
2026-01-01,13,1,CPSES_UNIT1,RN,21.48,False
2026-01-01,13,2,CPSES_UNIT1,RN,18.74,False
2026-01-01,13,3,CPSES_UNIT1,RN,16.79,False
