settlement_point,AZ_ALL,BAFFIN_ALL,BBREEZE_1_2,BCH_RN,BCK_RN,BLSMT1_5_A_6,BLUEJAY_RN,BLVN_RN,BOCO_ESS_RN,BOOTLEG_UN1,BRHEIGHT_RN,BRPANGLE_RN,BRP_LOP1_RN,BRP_SWNY_RN,BR_VHB6CT5_6,BUCHAN_ALL,BULLCRK_1_2,BYP_RN,CALAVER_JKS2,CASL_GAP_UN1,CEDROHI_CHW1,CISC_RN,CONTINEN_RN,COYOTSPR_RN,CPSES_UNIT1,DAN_ALL,DOW_64,DOW_81_2_84,DSWL_BES1,ESCONDID_ESR,EXN_8,FAL_FALCONG1,FAL_FALCONG3,FOXTROT_ALL,FO_FORMOSG8,FRMR_BS2_RN1,HAYSEN1_2,HB_HOUSTON,HB_NORTH,HB_SOUTH,HB_WEST,HDNLAKES_RN,HI_LONEB_RN1,HI_LONE_ALL,HOLSTEIN_ALL,HOVEY_GEN,H_HOLLO_WND1,JUNO_ALL,K2_DGR1_RN,LBRA_BES1,LEONLCPCT3_4,LHSES_UNIT1,LZ_HOUSTON,LZ_NORTH,LZ_SOUTH,LZ_WEST,MAINLAND_RN,MARBFA,MESQUITE_RN2,MESTENO_RN,MGSES_CT456,MIDWY_RN,MIL_MILG345,MLSES_UNIT3,MYR_ALL,NCO_RN,ODESW_RN,PAP1_PAP1,PB2SES_CT2,PB2SES_CT4,PH2_U1_U2,PINEFRST_RN,PPEC_RN,PTLBES_BESS1,QUEEN_SL_RN,RAT_RN_1,REROCK_ALL,RIOG_ESR_RN,RN_DEC_AGR_C,RN_LNP_SLR,RN_RHN_ESR,RN_SOLC_SLR,ROW_ALL,RSK_RN,RUSSEKST_RN,SAMSON_ALL,SANDHSYD1_2,SANDLAKE_RN,SIL_SILAS_10,SOLARA_UNIT1,SRWE1_UNIT1,STAM_SLR_ALL,STP_STP_G2,SWTWN4_WND45,SYBR_SLR_RN,S_HILLS_RN,TGW_T1_T2,TOPAZ_ALL,TRINITY_ALL,TRUENO_ALL
LEONLCPCT3_4,0.9472015255566548,0.6187328521624975,0.628692560651617,0.9629115279183148,0.9639906845153432,-0.13411703150681265,0.8872652593897369,0.662771083321734,-0.3819772270267762,-0.3712397651690743,0.9551741854221126,0.9641744615054002,0.8815959298173098,0.9639508167062041,0.9998902149572662,0.9796893298353924,-0.3673211775690659,0.9575783279368026,0.9995130046068056,-0.36100602810635385,0.8650873286029415,-0.2676939566905635,0.7677766865427932,-0.3704804348350115,-0.16912697625402243,0.9740616542647315,0.9672164001283993,0.9672164001283993,-0.32119662834553886,0.5162369029368251,0.9466726918013469,0.8723760243767203,0.8723760243767203,0.9316936130734412,0.9563439684676441,-0.39373267175192717,0.994982672834844,0.9477349323814247,,0.9849801096399836,-0.3623505913527914,0.9550462702429701,-0.5773391737127855,-0.5773391737127855,-0.40215966659639224,-0.3701161443208135,-0.4236148809874151,-0.3819772270267762,0.9998087527479849,0.9981802225485861,1.0,-0.3248600142157181,0.9519048810027059,-0.035191074070750956,0.9258464333252391,-0.40101209990277004,0.9559587643034372,0.9703861520635829,0.7420895905219539,0.8372108041451131,-0.38367397513699747,-0.3711140747063872,0.0035002693473450528,-0.05928926114420608,0.9629115279183147,0.9637350111930977,-0.36815495978475604,0.7988595763960891,-0.3695920364161817,-0.3695920364161817,-0.118371356196731,-0.3396061851584507,0.7976813076355211,0.9532622313233928,-0.3657880100107713,-0.8085125973776883,-0.3701161443208135,0.7674793264877412,0.1128250236154417,0.9620008274778159,0.9454105850936181,-0.23441165468867187,0.9616787220702746,-0.4088443632663715,-0.09123559215918423,-0.36231888526017225,0.9940209243204403,-0.370621296427914,0.7421791890922957,-0.33393487352524653,-0.3819772270267763,-0.3627295088941258,0.9770237340475595,-0.36446022231569847,0.8422720556873411,-0.09113234843157406,0.6187328521624976,0.9552425324381646,-0.1329405554985964,0.7396376123435078
LHSES_UNIT1,-0.40827321076052614,-0.2088676678662612,-0.20514266028636374,-0.39904426123473175,-0.39809433200750194,-0.8840140578711718,-0.4277874633638809,-0.4578431918117785,-0.7222139292301072,-0.3215306659187239,-0.40394748041003103,-0.39823612447955786,-0.3445065061011222,-0.39833540467590084,-0.3300476675711175,-0.19079444645374682,-0.7314985406758947,-0.4024061591175189,-0.3265631925336158,-0.33707327498460593,-0.3089538327156447,-0.7898585519639644,-0.2659253386089103,-0.3373183850412145,-0.7416944552919503,-0.3900005299836545,-0.395746161195952,-0.395746161195952,-0.06260212142517192,-0.601459110436144,-0.40868413581164775,-0.3396272184081,-0.3396272184081,-0.2952350535292177,-0.3646406201706878,0.9966195404860945,-0.3667542863868042,-0.40797543639018924,,-0.35902043066945233,-0.7273868393624474,-0.4041236675969029,-0.478596213288968,-0.478596213288968,-0.725022926416323,-0.332816034917313,-0.7074982913892738,-0.7222139292301072,-0.3313431048262295,-0.3492672085102967,-0.3248600142157181,1.0,-0.40577360791679246,-0.7835310139728119,-0.37018319736824257,-0.48527126208094823,-0.4034623184378606,-0.15115952186798368,-0.25652239714280645,-0.3049619684577394,-0.7331943629627397,-0.3464078651987081,-0.8993903213786577,0.9596255522996785,-0.3990442612347318,-0.39857151797981416,-0.3389600293396502,-0.31954372548237997,-0.33989942260699535,-0.33989942260699535,-0.6608482568565444,0.997662998619957,-0.006073685824137051,-0.3640229662511969,-0.3270347239957571,-0.2082645975294523,-0.33281603491731304,-0.26576739162993873,-0.9287457019129055,-0.3996910273779683,-0.40917647032127835,-0.8409994016820427,-0.3997556323418159,-0.5627290746766891,-0.24198216028589162,0.9989984794607931,-0.34454458379577085,-0.3370430952507684,-0.25622409063829843,-0.7810247544288833,-0.7222139292301072,0.999002045527185,-0.3871365311001253,-0.7540935239720861,-0.4696487097672313,-0.8913847289658164,-0.20886766786626124,-0.4038971398327923,-0.8773155168597385,-0.25616822506044445
LZ_HOUSTON,0.9998825636702919,0.6168230747084495,0.6235904102843839,0.9992024837934477,0.999081982320875,-0.06742470665385061,0.9855486016617087,0.858652765497542,-0.22797698785014053,-0.22272454121868865,0.9999386725733131,0.9989353069220931,0.8787138740816796,0.9989643809443234,0.956033306079662,0.8826281833176578,-0.21324133294960812,0.999812877698175,0.9536406906125966,-0.21809106184115942,0.8560479820674768,-0.1712532876077917,0.7628632400841864,-0.22472221415107455,-0.22168384523551857,0.9964424781167298,0.9984445441622134,0.9984445441622134,-0.5540821277926982,0.610252633885069,0.9998554632286515,0.8702186915822558,0.8702186915822558,0.8821788721194797,0.95424935771367,-0.47859616241744163,0.9751510045680545,0.9999064488207582,,0.9695910768109017,-0.2288153212085424,0.9999434778554679,-0.40923942454871404,-0.40923942454871404,-0.2526954501427598,-0.2235641311921505,-0.2721675812469762,-0.22797698785014053,0.9570753445818257,0.9678835494581977,0.9519048810027059,-0.40577360791679246,1.0,-0.10235630385907094,0.9315825569193579,-0.24896516299889992,0.9999053379229099,0.8636646123170271,0.7396997935326249,0.8339823057540018,-0.23349999350566789,-0.22625864400849266,0.010517138061865708,-0.13244129911919178,0.9992024837934477,0.9989925292489824,-0.22509520239294087,0.804708734976006,-0.2249677639801224,-0.2249677639801224,-0.06828847484284054,-0.4002501660720525,0.8874689264708399,0.951585811927427,-0.22089480461095248,-0.632259156314849,-0.2235641311921505,0.7625818051813521,0.11422513935295715,0.9992860608032148,0.9997799410605788,-0.14030544007035886,0.9994169856181699,-0.29380352759141976,-0.026473487958646538,-0.43478160533387333,0.9787806504037017,-0.22484752654193702,0.7396987128795489,-0.2137544242860739,-0.2279769878501406,-0.43550164492641236,0.9951299004472944,-0.22167768843503735,0.9657169824301617,-0.04688427407278943,0.6168230747084495,0.9999360204605215,-0.08079671815817085,0.7375532080312308
LZ_NORTH,-0.10608639290017703,-0.026168294881491805,-0.03162415330821116,-0.09232369478975135,-0.0919455008256828,0.9028252598584651,-0.14275753141224748,-0.18752820636746256,0.677754818114258,0.23504520296015555,-0.09960611471811215,-0.09064793974547958,-0.010812555995687104,-0.0908793013455035,-0.03706572932239325,-0.07929591611494019,0.6805223588003654,-0.09768264589531767,-0.03901020583481457,0.2573067858061128,-0.03256936049925685,0.807283133871934,-0.03583675236338929,0.2574067778108889,0.9901970710351996,-0.08165054357240417,-0.08864323563882835,-0.08864323563882835,0.6619082880741528,0.22506782113354626,-0.10634050824768956,-0.011729003163878432,-0.011729003163878432,-0.05524054564418705,-0.03913798331134254,-0.739433007695794,-0.039467510819332995,-0.10571948820922117,,-0.042852004963040216,0.7112495218113946,-0.09960618684089252,0.4799395996207418,0.4799395996207418,0.7022472452650578,0.25062683948477604,0.689838320951516,0.677754818114258,-0.03828288327115391,-0.04113427083183774,-0.035191074070750956,-0.7835310139728119,-0.10235630385907094,1.0,-0.02810844770348676,0.4244396163456602,-0.09896891226276933,-0.09990977606275403,-0.03512501392291374,-0.029411176641933847,0.7004075941221899,0.2696577561097662,0.9670938995467125,-0.8811456915160395,-0.09232369478975137,-0.09095192674336793,0.263488895978319,-0.005457913276743348,0.2620877365255804,0.2620877365255804,0.685642818773959,-0.8122220579947395,-0.5445394002671868,-0.038376805132864136,0.24512524752860038,0.2832149944813701,0.25062683948477604,-0.035854565034046874,0.9574116957027284,-0.09284019741825386,-0.10746408418711306,0.8522086165678023,-0.09403162998952495,0.5997737996701705,0.17954720284475756,-0.7804927976309499,-0.07189941732635552,0.25715861168598575,-0.03536109675838082,0.7851645575888282,0.677754818114258,-0.7797138108479762,-0.07795825115805688,0.7280140621522199,-0.1239451312087791,0.9331170148361714,-0.026168294881491805,-0.09955676177325781,0.9226636848514707,-0.034591506883996
LZ_SOUTH,0.9285801885994409,0.8027547493829593,0.7983208383743455,0.9392835298300998,0.9381474050055535,-0.0717354620090179,0.886339873353007,0.7070434810585836,-0.2805559875304758,-0.2930036123007508,0.933480882156868,0.9412697828821572,0.985612877986558,0.9413252716020492,0.9291429926878434,0.8863838723138406,-0.2666667958401377,0.9346840547335267,0.9174310135603252,-0.28440352029051136,0.9512327892189504,-0.18876790895214082,0.9195772114123,-0.2912227377898436,-0.14993987154073904,0.9425772411409542,0.9402835034745842,0.9402835034745842,-0.38141523462234717,0.5474768173628686,0.9282255638921799,0.9833634642220762,0.9833634642220762,0.7467815639231654,0.992944228133042,-0.4361611480021583,0.9349775360322499,0.928831460468433,,0.9750593725762943,-0.2696543631181571,0.9333923351088186,-0.4730085543508207,-0.4730085543508207,-0.29963611826857883,-0.29127201320898005,-0.3193773999111463,-0.2805559875304758,0.9266409220558637,0.9311937057553102,0.9258464333252391,-0.37018319736824257,0.9315825569193579,-0.02810844770348676,1.0,-0.30877630376730275,0.9338960338982844,0.8728069424877205,0.9109279132811424,0.9540014032535481,-0.2832775864532588,-0.29116650358951773,0.03838889537479043,-0.11576754993424054,0.9392835298300998,0.9413523628271526,-0.28903460115250973,0.9560662465949321,-0.29025974237388324,-0.29025974237388324,-0.05505157063916932,-0.376872277849074,0.782986669395774,0.9937469491442148,-0.28832316279211295,-0.6838939964376345,-0.29127201320898005,0.9194803476351979,0.1406496085971297,0.939913310129671,0.9273930895773985,-0.15824538489004708,0.9369438676701064,-0.31962308999301875,-0.026464926708410143,-0.402405298683958,0.9366900617175464,-0.2913605472934615,0.9107503390667636,-0.2437118591494531,-0.2805559875304757,-0.4029016566696385,0.9445523374529459,-0.26642478511144874,0.8496925923519854,-0.038556345776210255,0.8027547493829594,0.9335329267771713,-0.07603199659498122,0.9101160118036317
LZ_WEST,-0.2408196035709338,-0.24192627821682308,-0.24429167761922718,-0.26977621221722115,-0.2716557735857128,0.6752201171384112,-0.15567796406096832,0.0722220122465582,0.8693689793325692,0.9659189994611511,-0.25477845549857114,-0.2726859077958266,-0.3180059264325141,-0.27233807482455563,-0.3955961615572516,-0.5140519443712676,0.8727415504647152,-0.25926726155760693,-0.3958974877925119,0.9654935621666686,-0.31832411967740437,0.7327626697882902,-0.2930949535149423,0.9735956338040175,0.48952343831350087,-0.29303972406062717,-0.27827349920420613,-0.27827349920420613,0.014159779304913602,0.3875323822711002,-0.23984417203799355,-0.3173315429240436,-0.3173315429240436,-0.33895489527636397,-0.3380365921760495,-0.4483382818813871,-0.35478958091115415,-0.24174259448931695,,-0.3565970559912809,0.8953864135327487,-0.25449419914063337,0.7182039427208665,0.7182039427208665,0.7707221580096973,0.9720646245843984,0.7699332133857384,0.8693689793325692,-0.39361103254711743,-0.37168518113098353,-0.40101209990277004,-0.48527126208094823,-0.24896516299889992,0.4244396163456602,-0.30877630376730275,1.0,-0.256254682991573,-0.540024572491768,-0.2893819216849004,-0.31280303796929765,0.7711032016186862,0.9740016062777297,0.5408445625589323,-0.602973382343305,-0.26977621221722115,-0.2718977771210821,0.9696713909656951,-0.30291107428150527,0.9729330310451921,0.9729330310451921,0.5769855253744456,-0.45878550397925905,-0.36143168143991145,-0.33725622239384395,0.9693450744878649,0.7211332182632019,0.9720646245843984,-0.2930832580458846,0.4948448426609932,-0.2683168469396032,-0.23782923310261328,0.7229774528824934,-0.2670171557505275,0.42226587702637847,0.5570982387329347,-0.45685952874912356,-0.36290928378757265,0.9734517878909082,-0.28950316038760693,0.7710244149964168,0.8693689793325692,-0.4569337355656667,-0.3000709502510805,0.7722537129846345,-0.08511516870199974,0.6249907881742816,-0.24192627821682308,-0.25491538216831294,0.649273402724406,-0.2887965967555058
MAINLAND_RN,0.9995790347340483,0.6193211781144542,0.6261640011215889,0.9996515785637556,0.9995756329568575,-0.07003451291759051,0.9831343441943757,0.8515552741553083,-0.23501264213651296,-0.23000623343667606,0.9999960211742582,0.9994608182226409,0.8815515590662041,0.9994793832004264,0.9599186128852335,0.8886696756446515,-0.22025074328340682,0.9999838682369431,0.9575471701287492,-0.2251241003182007,0.8590203355505526,-0.17543707052298607,0.7656187459019022,-0.23184008796486577,-0.21920209469344826,0.9975046877816068,0.9991152898659996,0.9991152898659996,-0.5444207436727417,0.6073723743514294,0.9995289540917365,0.8730445744404466,0.8730445744404466,0.8854607501938421,0.956795294930899,-0.4762335159554964,0.9780277014814109,0.9996256106963786,,0.9724991625832744,-0.2349311216419583,0.9999946761220626,-0.4174041039517541,-0.4174041039517541,-0.25948644437552165,-0.23073645185870836,-0.2790874879630913,-0.23501264213651296,0.9608963183596803,0.9711814168944837,0.9559587643034372,-0.4034623184378606,0.9999053379229099,-0.09896891226276933,0.9338960338982844,-0.256254682991573,1.0,0.8700849242260217,0.7423928740433404,0.8368025666843029,-0.24031638137313713,-0.23331083022718827,0.010795629530369832,-0.1299616954646777,0.9996515785637556,0.9994974617581899,-0.23206202707798299,0.8072785590292897,-0.23201946331388337,-0.23201946331388337,-0.07020493103865735,-0.3988513479983651,0.8849846879281654,0.9541304950072111,-0.22800075368931844,-0.6412197841182868,-0.23073645185870836,0.7653371757830096,0.11496781861864487,0.9996964724476383,0.9993988727262693,-0.1443249448292423,0.999791134426731,-0.2991271011132828,-0.02952424908443433,-0.43290699641139785,0.9814195600991994,-0.23196536093368172,0.7423944152608937,-0.21912030944208663,-0.2350126421365129,-0.43361426362737465,0.996388784447051,-0.22811261555099735,0.9621170384524212,-0.048421260406215194,0.6193211781144542,0.9999966648577403,-0.08276673062175863,0.7402377817244702
MARBFA,0.8562912976464615,0.6008958455859369,0.611748835931512,0.8816098337617893,0.8832724529249588,-0.28011807191868404,0.7708860932860471,0.4945653103819332,-0.5506067195607826,-0.48500490437375066,0.8688270883467984,0.8838648900322846,0.8396541551694805,0.8835208478028158,0.9673912076284412,0.9989721319794733,-0.5371231694547827,0.8727001448854543,0.96762052187778,-0.4763021760555197,0.8304224804164168,-0.4163839340005997,0.7390908183037461,-0.4868403746195543,-0.23460230168897736,0.9007892193462266,0.8887895848477175,0.8887895848477175,-0.20445343727602003,0.3622583424899464,0.8554595768906829,0.8314532339045191,0.8314532339045191,0.8971174061867037,0.905486358525091,-0.21757607591262204,0.9436014725745852,0.8571212511197416,,0.9382560918572547,-0.5213088122599492,0.8686137853816359,-0.7245435008898348,-0.7245435008898348,-0.5676014964345845,-0.4857554421442297,-0.5878112588712381,-0.5506067195607826,0.9662383747216181,0.9553679070136336,0.9703861520635829,-0.15115952186798368,0.8636646123170271,-0.09990977606275403,0.8728069424877205,-0.540024572491768,0.8700849242260217,1.0,0.7152590731897508,0.802252243205561,-0.5490739489899055,-0.48883612770367746,-0.11506577883591085,0.10203757978015048,0.8816098337617891,0.8831555592696384,-0.4843990016787358,0.760996384447106,-0.4862265793361404,-0.4862265793361404,-0.2267463029527321,-0.17652486785837632,0.7406866217704987,0.902625510727776,-0.4801043895446008,-0.9215069488747558,-0.4857554421442297,0.7388345654722475,-0.00793866355282409,0.8802134852623791,0.8535257585769813,-0.38763633947186427,0.8794191658379251,-0.5369769807420157,-0.16521400029439395,-0.19266410214662283,0.9467764710166094,-0.4869384063538909,0.7154204394736182,-0.49253838986880766,-0.5506067195607826,-0.19290823096485832,0.9063052701425918,-0.5298114688375184,0.7078772851077776,-0.22686745352584375,0.6008958455859369,0.8689408026436745,-0.2704755652941389,0.7128666765752207
MESQUITE_RN2,0.736184116268304,0.9105300086220441,0.9034372471286597,0.7495582003971029,0.7475012298894763,-0.09703951004696713,0.6914684587951216,0.5256254637935129,-0.276486875339433,-0.2733067395574645,0.7419180473587885,0.7525583067514062,0.9079040907110897,0.7526965944439131,0.7454380405846235,0.7234362965814973,-0.2654039876235257,0.7432733752888905,0.7285757111601128,-0.2664204168521444,0.8878095851168553,-0.19366428425441246,0.9977299265009532,-0.2710357540619874,-0.13485048414282078,0.7532699775048332,0.7503989128541508,0.7503989128541508,-0.27206445980064203,0.4055406108108405,0.7357617052680977,0.9123402255259424,0.9123402255259424,0.5140782229557801,0.8603416522202706,-0.3094198210674245,0.7458337214850036,0.7364337850179606,,0.8302008950072922,-0.263604950620481,0.7418044569101642,-0.4370823967668248,-0.4370823967668248,-0.2908585053131501,-0.27142538043033393,-0.3064953312352078,-0.276486875339433,0.7410156503853023,0.7430729305559635,0.7420895905219539,-0.25652239714280645,0.7396997935326249,-0.03512501392291374,0.9109279132811424,-0.2893819216849004,0.7423928740433404,0.7152590731897508,1.0,0.9014361251624614,-0.2785916837126834,-0.27072440858279,0.0027238256629055733,-0.05209026345416226,0.7495582003971029,0.7527785572469466,-0.2682794279916298,0.9176337155042904,-0.2698558812538416,-0.2698558812538416,-0.06947234926722384,-0.2654325286441364,0.6211384563811834,0.863697850260191,-0.2689036822304798,-0.5858891584711738,-0.271425380430334,0.9977943463220024,0.08608376100155027,0.75078953590713,0.7348054481894217,-0.17076133782238828,0.746004379602208,-0.2990670998886229,-0.014639655519292166,-0.2840956180696099,0.7482134714032186,-0.27112956099478525,0.9999946699141881,-0.24193327598520578,-0.27648687533943295,-0.2844503786729673,0.7563190306601822,-0.26402403302934385,0.6523817243456468,-0.06625711951309399,0.9105300086220441,0.741988720375633,-0.09795257026112851,0.9999817331616463
MESTENO_RN,0.8303217044692449,0.8233032709896957,0.8195996373358696,0.8439456820761894,0.8421819408060197,-0.09266128947653524,0.7828577068500434,0.6018839864684772,-0.29333360077596243,-0.2961494512656494,0.836294122342809,0.8467472437507815,0.9733504687500687,0.846841180772316,0.8407288786142849,0.8123196261460973,-0.2808239103636404,0.8377486333136203,0.8263089781660297,-0.2890078473320653,0.9765734353875635,-0.2016097325892146,0.8968971141469225,-0.29385229154762743,-0.14131641297362338,0.8482503630621459,0.8450917146630346,0.8450917146630346,-0.31066222759036216,0.44882169638139446,0.8298875586343422,0.9770782882743047,0.9770782882743047,0.6306860055630628,0.939718745891406,-0.3643012037146382,0.8422699958414053,0.8306190505566909,,0.8998782893697048,-0.27967122903855435,0.8361771055704633,-0.47348750033144504,-0.47348750033144504,-0.3096496478552649,-0.29430086936854544,-0.3274132472421274,-0.29333360077596243,0.837016832827724,0.8396512470053069,0.8372108041451131,-0.3049619684577394,0.8339823057540018,-0.029411176641933847,0.9540014032535481,-0.31280303796929765,0.8368025666843029,0.802252243205561,0.9014361251624614,1.0,-0.29571913997047183,-0.29346387314490546,0.01709483963166086,-0.07544125548217295,0.8439456820761894,0.8468912207657195,-0.2909276325625217,0.9627234548345567,-0.2926042114221325,-0.2926042114221325,-0.05058805030547267,-0.31433224321173137,0.6977371652688206,0.9421571223732145,-0.29158001545564655,-0.6495317503893565,-0.29430086936854544,0.8970182936866455,0.11055406091079376,0.8449521530016149,0.8288781433364016,-0.17497668219280713,0.8406230224460841,-0.3214878286445632,-0.027111180909160763,-0.3355893041429927,0.8440782589570966,-0.29394633023074807,0.9016204693980553,-0.255077337955111,-0.29333360077596243,-0.3359914546968255,0.8512139333978392,-0.2793374132728948,0.7421577063331691,-0.058905239982005156,0.8233032709896957,0.8363563437177949,-0.09420499443513292,0.9013940521539876
MGSES_CT456,-0.2258434447005958,-0.24114577734476036,-0.2505412111516427,-0.25290015704990626,-0.25481138226502087,0.9231391018010339,-0.14594250035911752,0.0772577922607259,0.979035491890645,0.6077944265178958,-0.23896030656142475,-0.2554050318275073,-0.28763344859400464,-0.2550698906251687,-0.3771497673143027,-0.5146175743006066,0.9785788961428887,-0.24316354719768535,-0.3795947502517633,0.615718905588019,-0.309336570603607,0.9412547117982815,-0.2858016026167279,0.6118768805095832,0.7567746753799509,-0.27502315307172903,-0.26105667340085387,-0.26105667340085387,0.15210798401742584,0.27101719468288854,-0.2248608601240429,-0.28654444528416967,-0.28654444528416967,-0.3499344772954482,-0.30919816551978013,-0.6868607304736584,-0.3295743940962012,-0.22670679995449372,,-0.3333382993177607,0.9578980671794011,-0.23864261926732153,0.8818836838789726,0.8818836838789726,0.9955808675492048,0.6121006797042609,0.9935947284515291,0.979035491890645,-0.3750417752382631,-0.35184790216068684,-0.38367397513699747,-0.7331943629627397,-0.23349999350566789,0.7004075941221899,-0.2832775864532588,0.7711032016186862,-0.24031638137313713,-0.5490739489899055,-0.2785916837126834,-0.29571913997047183,1.0,0.6155805253956278,0.8162941444606447,-0.8669365739349361,-0.2529001570499062,-0.25461555639956207,0.6038102962081928,-0.2584574692932345,0.6098890329523705,0.6098890329523705,0.6971304220435065,-0.7113496641896438,-0.473270408000747,-0.30805329439907836,0.6042336077068315,0.801778835217391,0.6121006797042609,-0.2857625612874688,0.7684710768806872,-0.2513744337725941,-0.22299759446540846,0.9652093770174575,-0.2504916354822042,0.8408909901670165,0.3532869634191538,-0.703488201082067,-0.34610325170476686,0.6114821808045704,-0.2789270832497076,0.9871293042208772,0.9790354918906449,-0.703371001910523,-0.2817839324753962,0.9982183260440282,-0.06551055694516142,0.8901968551001114,-0.2411457773447603,-0.23908696468148954,0.9093838198817292,-0.27738010441245353
MIDWY_RN,-0.21839668126041142,-0.22542599677029299,-0.22536073141756638,-0.2464717045660638,-0.24819211383644005,0.514729708143595,-0.13625277657884674,0.0780549805156305,0.7424537479742275,0.9869432238752821,-0.23188490089498856,-0.24939464280129894,-0.3028679568573158,-0.2490572171537528,-0.36626282461461973,-0.46796081413176527,0.7474653407593644,-0.2362121701591338,-0.3656868619934137,0.977818469914709,-0.29614884983267115,0.5840869315814645,-0.27312244749501424,0.9983396818943757,0.3328127021237182,-0.268829685132764,-0.254598023825623,-0.254598023825623,-0.05821252622944784,0.3574116989150299,-0.21747415451569957,-0.30233477985057905,-0.30233477985057905,-0.3039102673440958,-0.31738081046394806,-0.3172306434599964,-0.329825610119346,-0.21928024620485811,,-0.33183110923753356,0.7832283462652999,-0.23162690573115716,0.5974234145559236,0.5974234145559236,0.6186120220318282,0.994090561152577,0.6190390808829943,0.7424537479742275,-0.3642965861720091,-0.3442272304579799,-0.3711140747063872,-0.3464078651987081,-0.22625864400849266,0.2696577561097662,-0.29116650358951773,0.9740016062777297,-0.23331083022718827,-0.48883612770367746,-0.27072440858279,-0.29346387314490546,0.6155805253956278,1.0,0.38006816994506454,-0.445458083178044,-0.24647170456606377,-0.24865231039223318,0.9996165088572986,-0.29312826340188275,0.9998053664819323,0.9998053664819323,0.46602388891250657,-0.3192788957227512,-0.275074752048964,-0.3168670205419057,0.992304771269563,0.6291477022893089,0.994090561152577,-0.27311872520220776,0.3387859952892246,-0.24513107055290334,-0.21551581808114775,0.5622445756609463,-0.24369610020803778,0.222000520860708,0.5154807850737633,-0.3207709556540839,-0.3332057916964482,0.9985037396004578,-0.2707655146555927,0.6174857414427024,0.7424537479742275,-0.320935216046076,-0.2756502229615952,0.6173734806494814,-0.07425357205894353,0.4620446016214791,-0.2254259967702929,-0.2320169121905698,0.4863390009555839,-0.2703903987812654
MIL_MILG345,0.010215781176681385,0.0010616219103333473,-0.0051022059134362635,0.011520618923814367,0.011150265299417367,0.9739623565646462,0.006666984706946833,0.025860006906090884,0.7985377652292092,0.347584577953662,0.010771095030244279,0.011906923114947263,0.041309130086766815,0.01185168746490417,0.004942290141206637,-0.08498935575610456,0.8027800978042735,0.010806935461126092,0.0022910968481845984,0.36662559386735266,0.013722025034844203,0.8893678804175837,0.003652884618813158,0.36836860953418704,0.9594411562704838,0.01179326237071969,0.011470548239762877,0.011470548239762877,0.45745593944637,0.356503539984719,0.010341666081662874,0.0395548885685913,0.0395548885685913,-0.011931237462110661,0.025451879664684623,-0.8628753750276926,0.022146401435774794,0.010212615087946979,,0.017221865106279655,0.8184411215474473,0.010874244049912806,0.5905553495741772,0.5905553495741772,0.8159189955046869,0.3620936656164538,0.8030319475795678,0.7985377652292092,0.004914014180606997,0.012243792018074675,0.0035002693473450528,-0.8993903213786577,0.010517138061865708,0.9670938995467125,0.03838889537479043,0.5408445625589323,0.010795629530369832,-0.11506577883591085,0.0027238256629055733,0.01709483963166086,0.8162941444606447,0.38006816994506454,1.0,-0.9720946518125367,0.011520618923814367,0.011952557206874588,0.37252799809505854,0.04280694230760802,0.3722935158025429,0.3722935158025429,0.7372769321254313,-0.912867369047729,-0.4203365011717786,0.025961221805742393,0.35551308232894907,0.37525466623590176,0.36209366561645384,0.0036029294079416426,0.9939130345831126,0.011647153167655354,0.010105057655561894,0.9370833094490815,0.011068203608832844,0.6752906461482352,0.23573020274747622,-0.8920696991765003,-0.007406346572056852,0.36811487885247235,0.002430173004279663,0.8822500431875802,0.7985377652292092,-0.8915659803151594,0.012121067263079467,0.8400163463981583,0.044183418672604884,0.989334761503524,0.0010616219103333512,0.010765473149941527,0.9819585607690009,0.0031664633230673906
